"id","title","normalized_title","type","subtype","grade","rarity","durability_max","is_personal","is_event","price","extra","description","raw_response"
"319","🔪 Labris [III]","labris","оружие","одноручный топор","III","эпическая","55","0","0","1","Бонусы предмета:
· 🗡 Атака: 125 [🔻️478]
· ❤️ Здоровье: 207 [➕️207]
· 👁 Предвидение: 90 [➕️90]
· 🎯 Точность: 15 [➕️15]
· 🥊 Крит: [🔻️420]
· 💥 Сила крита: [🔻️70]
Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🔪 Labris [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🔪 Оружие
📏 Тип оружия: Одноручный топор
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· 🗡 Атака: 125 [🔻️478]
· ❤️ Здоровье: 207 [➕️207]
· 👁 Предвидение: 90 [➕️90]
· 🎯 Точность: 15 [➕️15]
· 🥊 Крит: [🔻️420]
· 💥 Сила крита: [🔻️70]

Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻

⚙️ Максимальная прочность: 55


💰 Цена продажи:1"
"320","🎩 Siege Heavy Helm [III]","siege heavy helm","шлем",NULL,"III","эпическая","50","0","0","1","Бонусы предмета:
· ❤️ Здоровье: 162 [🔻️359]
· 🔰 Защита: 28 [🔻️44]
· 👁 Предвидение: 96 [🔻️160]
· 🎯 Точность: 55 [🔻️175]
· 🥊 Крит: [🔻️616]
Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🎩 Siege Heavy Helm [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🎩 Шлем
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· ❤️ Здоровье: 162 [🔻️359]
· 🔰 Защита: 28 [🔻️44]
· 👁 Предвидение: 96 [🔻️160]
· 🎯 Точность: 55 [🔻️175]
· 🥊 Крит: [🔻️616]

Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻

⚙️ Максимальная прочность: 50


💰 Цена продажи:1"
"321","🎽 Siege Heavy Armor [III]","siege heavy armor","доспех",NULL,"III","эпическая","55","0","0","1","Бонусы предмета:
· ❤️ Здоровье: 313 [🔻️1425]
· 🔰 Защита: 35 [🔻️265]
· 👁 Предвидение: 111 [🔻️252]
· 🎯 Точность: 42 [🔻️420]
· 🥊 Крит: [🔻️1061]
Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🎽 Siege Heavy Armor [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🎽 Доспех
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· ❤️ Здоровье: 313 [🔻️1425]
· 🔰 Защита: 35 [🔻️265]
· 👁 Предвидение: 111 [🔻️252]
· 🎯 Точность: 42 [🔻️420]
· 🥊 Крит: [🔻️1061]

Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻

⚙️ Максимальная прочность: 55


💰 Цена продажи:1"
"322","🧤 Siege Heavy Gloves [III]","siege heavy gloves","перчатки",NULL,"III","эпическая","50","0","0","1","Бонусы предмета:
· 🗡 Атака: 2 [➕️2]
· ❤️ Здоровье: 144 [🔻️491]
· 🔰 Защита: 12 [🔻️80]
· 👁 Предвидение: 100 [🔻️188]
· 🎯 Точность: 40 [🔻️237]
· 🥊 Крит: [🔻️601]
Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🧤 Siege Heavy Gloves [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🧤 Перчатки
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· 🗡 Атака: 2 [➕️2]
· ❤️ Здоровье: 144 [🔻️491]
· 🔰 Защита: 12 [🔻️80]
· 👁 Предвидение: 100 [🔻️188]
· 🎯 Точность: 40 [🔻️237]
· 🥊 Крит: [🔻️601]

Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻

⚙️ Максимальная прочность: 50


💰 Цена продажи:1"
"323","🥾 Siege Heavy Boots [III]","siege heavy boots","сапоги",NULL,"III","эпическая","50","0","0","1","Бонусы предмета:
· ❤️ Здоровье: 119 [🔻️516]
· 🔰 Защита: 14 [🔻️78]
· 👁 Предвидение: 68 [🔻️220]
· 🎯 Точность: 40 [🔻️237]
· 🥊 Крит: [🔻️601]
Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🥾 Siege Heavy Boots [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🥾 Сапоги
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· ❤️ Здоровье: 119 [🔻️516]
· 🔰 Защита: 14 [🔻️78]
· 👁 Предвидение: 68 [🔻️220]
· 🎯 Точность: 40 [🔻️237]
· 🥊 Крит: [🔻️601]

Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻

⚙️ Максимальная прочность: 50


💰 Цена продажи:1"
"324","🛡 Adagra [III]","adagra","щит",NULL,"III","эпическая","50","0","0","1","Бонусы предмета:
· 🗡 Атака: 13
· ❤️ Здоровье: 169
· 🔰 Защита: 30
· 👁 Предвидение: 10
· 🎯 Точность: 45
Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🛡 Adagra [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🛡 Щит
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· 🗡 Атака: 13 
· ❤️ Здоровье: 169 
· 🔰 Защита: 30 
· 👁 Предвидение: 10 
· 🎯 Точность: 45 

Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻

⚙️ Максимальная прочность: 50


💰 Цена продажи:1"
"325","💍 Siege Signet [III]","siege signet","кольцо",NULL,"III","эпическая","50","0","0","1","Бонусы предмета:
· 🗡 Атака: 12 [➕️12]
· ❤️ Здоровье: 120 [➕️120]
· 🔰 Защита: 2 [➕️2]
· 👁 Предвидение: 56 [🔻️74]
· 🎯 Точность: 71 [🔻️68]
· 🥊 Крит: [🔻️281]
Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

💍 Siege Signet [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 💍 Кольцо
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· 🗡 Атака: 12 [➕️12]
· ❤️ Здоровье: 120 [➕️120]
· 🔰 Защита: 2 [➕️2]
· 👁 Предвидение: 56 [🔻️74]
· 🎯 Точность: 71 [🔻️68]
· 🥊 Крит: [🔻️281]

Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻

⚙️ Максимальная прочность: 50


💰 Цена продажи:1"
"326","📿 Siege Amulet [III]","siege amulet","колье",NULL,"III","эпическая","55","0","0","1","Бонусы предмета:
· 🗡 Атака: 18 [➕️18]
· ❤️ Здоровье: 172 [➕️172]
· 👁 Предвидение: 108 [🔻️56]
· 🎯 Точность: 47 [🔻️77]
· 🥊 Крит: [🔻️300]
· 💥 Сила крита: [🔻️7]
Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

📿 Siege Amulet [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 📿 Колье
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· 🗡 Атака: 18 [➕️18]
· ❤️ Здоровье: 172 [➕️172]
· 👁 Предвидение: 108 [🔻️56]
· 🎯 Точность: 47 [🔻️77]
· 🥊 Крит: [🔻️300]
· 💥 Сила крита: [🔻️7]

Требования для ношения:
· ✊ Сила: 25
· ♥️ Выносливость: 35 🔻

⚙️ Максимальная прочность: 55


💰 Цена продажи:1"
"327","🔪 Sokira Perun's [III]","sokira peruns","оружие","топор двуручный","III","эпическая","85","0","0","1","Бонусы предмета:
· 🗡 Атака: 175 [🔻️428]
· ❤️ Здоровье: 272 [➕️272]
· 👁 Предвидение: 37 [➕️37]
· ⚡️ Уворот: 399 [➕️399]
· 🎯 Точность: 12 [➕️12]
· 🤺 Контрудар: 5 [➕️5]
· 🥊 Крит: [🔻️420]
· 💥 Сила крита: [🔻️70]
Требования для ношения:
· ✊ Сила: 12
· ♥️ Выносливость: 12
· 💫 Ловкость: 36 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🔪 Sokira Perun's [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🔪 Оружие
📏 Тип оружия: Топор двуручный
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· 🗡 Атака: 175 [🔻️428]
· ❤️ Здоровье: 272 [➕️272]
· 👁 Предвидение: 37 [➕️37]
· ⚡️ Уворот: 399 [➕️399]
· 🎯 Точность: 12 [➕️12]
· 🤺 Контрудар: 5 [➕️5]
· 🥊 Крит: [🔻️420]
· 💥 Сила крита: [🔻️70]

Требования для ношения:
· ✊ Сила: 12
· ♥️ Выносливость: 12
· 💫 Ловкость: 36 🔻

⚙️ Максимальная прочность: 85


💰 Цена продажи:1"
"328","🎩 Helmet of Aspirations [III]","helmet of aspirations","шлем",NULL,"III","эпическая","50","0","0","1","Бонусы предмета:
· ❤️ Здоровье: 165 [🔻️356]
· 🔰 Защита: 25 [🔻️47]
· 👁 Предвидение: 50 [🔻️206]
· ⚡️ Уворот: 175 [➕️175]
· 🎯 Точность: 98 [🔻️132]
· 🤺 Контрудар: 2 [➕️2]
· 🥊 Крит: [🔻️616]
Требования для ношения:
· ✊ Сила: 12
· ♥️ Выносливость: 12
· 💫 Ловкость: 36 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🎩 Helmet of Aspirations [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🎩 Шлем
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· ❤️ Здоровье: 165 [🔻️356]
· 🔰 Защита: 25 [🔻️47]
· 👁 Предвидение: 50 [🔻️206]
· ⚡️ Уворот: 175 [➕️175]
· 🎯 Точность: 98 [🔻️132]
· 🤺 Контрудар: 2 [➕️2]
· 🥊 Крит: [🔻️616]

Требования для ношения:
· ✊ Сила: 12
· ♥️ Выносливость: 12
· 💫 Ловкость: 36 🔻

⚙️ Максимальная прочность: 50


💰 Цена продажи:1"
"329","🎽 Armor of Aspirations [III]","armor of aspirations","доспех",NULL,"III","эпическая","55","0","0","1","Бонусы предмета:
· ❤️ Здоровье: 287 [🔻️1451]
· 🔰 Защита: 30 [🔻️270]
· 👁 Предвидение: 61 [🔻️302]
· ⚡️ Уворот: 292 [➕️292]
· 🎯 Точность: 110 [🔻️352]
· 🤺 Контрудар: 1 [➕️1]
· 🥊 Крит: [🔻️1061]
Требования для ношения:
· ✊ Сила: 12
· ♥️ Выносливость: 12
· 💫 Ловкость: 36 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🎽 Armor of Aspirations [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🎽 Доспех
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· ❤️ Здоровье: 287 [🔻️1451]
· 🔰 Защита: 30 [🔻️270]
· 👁 Предвидение: 61 [🔻️302]
· ⚡️ Уворот: 292 [➕️292]
· 🎯 Точность: 110 [🔻️352]
· 🤺 Контрудар: 1 [➕️1]
· 🥊 Крит: [🔻️1061]

Требования для ношения:
· ✊ Сила: 12
· ♥️ Выносливость: 12
· 💫 Ловкость: 36 🔻

⚙️ Максимальная прочность: 55


💰 Цена продажи:1"
"330","🧤 Gloves of Aspirations [III]","gloves of aspirations","перчатки",NULL,"III","эпическая","50","0","0","1","Бонусы предмета:
· 🗡 Атака: 4 [➕️4]
· ❤️ Здоровье: 116 [🔻️519]
· 🔰 Защита: 12 [🔻️80]
· 👁 Предвидение: 51 [🔻️237]
· ⚡️ Уворот: 294 [➕️294]
· 🎯 Точность: 101 [🔻️176]
· 🤺 Контрудар: 2 [➕️2]
· 🥊 Крит: [🔻️601]
Требования для ношения:
· ✊ Сила: 12
· ♥️ Выносливость: 12
· 💫 Ловкость: 36 🔻","From 🎭Mercenaries shop","📋 Страница экипировки

🧤 Gloves of Aspirations [III] :

From 🎭Mercenaries shop

❇️ Тип предмета: 🧤 Перчатки
☢️ Грейд: [III]
💎 Редкость: Эпическая

Бонусы предмета:
· 🗡 Атака: 4 [➕️4]
· ❤️ Здоровье: 116 [🔻️519]
· 🔰 Защита: 12 [🔻️80]
· 👁 Предвидение: 51 [🔻️237]
· ⚡️ Уворот: 294 [➕️294]
· 🎯 Точность: 101 [🔻️176]
· 🤺 Контрудар: 2 [➕️2]
· 🥊 Крит: [🔻️601]

Требования для ношения:
· ✊ Сила: 12
· ♥️ Выносливость: 12
· 💫 Ловкость: 36 🔻

⚙️ Максимальная прочность: 50


💰 Цена продажи:1"
